t,sin,cos
123,0.15395164204309295,0.9880783834859638
124,0.15519317607726607,0.9878841420425022
125,0.15643446504023087,0.9876883405951378
126,0.15767550697182262,0.9874909794530675
127,0.15891629991226675,0.9872920589279519
128,0.1601568419021818,0.9870915793339134
129,0.16139713098258268,0.9868895409875368
130,0.16263716519488358,0.986685944207868
131,0.1638769425809013,0.9864807893164144
132,0.16511646118285805,0.9862740766371434
133,0.1663557190433848,0.9860658064964825
134,0.16759471420552424,0.9858559792233187
135,0.16883344471273387,0.985644595148998
136,0.17007190860888916,0.9854316546073247
137,0.17131010393828652,0.9852171579345609
138,0.1725480287456466,0.9850011054694261
139,0.17378568107611708,0.9847834975530968
140,0.17502305897527604,0.9845643345292053
141,0.17626016048913487,0.9843436167438403
142,0.17749698366414143,0.9841213445455451
143,0.17873352654718302,0.9838975182853179
144,0.17996978718558979,0.9836721383166108
145,0.18120576362713733,0.9834452049953297
146,0.1824414539200502,0.9832167186798332
147,0.18367685611300474,0.9829866797309323
148,0.18491196825513226,0.9827550885118901
149,0.18614678839602203,0.9825219453884206
150,0.1873813145857246,0.9822872507286887
151,0.1886155448747546,0.9820510049033092
152,0.18984947731409388,0.9818132082853466
153,0.19108310995519473,0.9815738612503141
154,0.1923164408499828,0.9813329641761736
155,0.19354946805086023,0.9810905174433341
156,0.19478218961070887,0.9808465214346523
157,0.19601460358289302,0.9806009765354312
158,0.19724670802126287,0.9803538831334196
159,0.19847850098015726,0.980105241618812
160,0.19970998051440703,0.9798550523842469
161,0.20094114467933782,0.9796033158248074
162,0.20217199153077348,0.97935003233802
163,0.20340251912503876,0.9790952023238538
164,0.20463272551896264,0.9788388261847202
165,0.2058626087698813,0.9785809043254721
166,0.20709216693564123,0.9783214371534034
167,0.20832139807460223,0.978060425078248
168,0.20955030024564056,0.9777978685121798
169,0.21077887150815192,0.9775337678698113
170,0.21200710992205463,0.9772681235681935
171,0.2132350135477926,0.977000936026815
172,0.21446258044633834,0.9767322056676015
173,0.21568980867919618,0.9764619329149149
174,0.21691669630840527,0.9761901181955527
175,0.2181432413965425,0.9759167619387474
176,0.21936944200672587,0.975641864576166
177,0.22059529620261717,0.9753654265419087
178,0.2218208020484253,0.9750874482725093
179,0.22304595760890925,0.9748079302069329
180,0.22427076094938117,0.9745268727865771
181,0.22549521013570942,0.9742442764552698
182,0.22671930323432157,0.9739601416592693
183,0.22794303831220758,0.9736744688472628
184,0.22916641343692268,0.9733872584703672
185,0.23038942667659054,0.9730985109821265
186,0.23161207609990642,0.9728082268385126
187,0.23283435977613995,0.9725164064979238
188,0.23405627577513832,0.9722230504211842
189,0.23527782216732937,0.971928159071543
190,0.23649899702372468,0.971631732914674
191,0.23771979841592242,0.9713337724186745
192,0.2389402244161106,0.9710342780540647
193,0.24016027309706994,0.9707332502937873
194,0.24137994253217704,0.9704306896132062
195,0.2425992307954074,0.9701265964901058
196,0.24381813596133844,0.9698209714046909
197,0.2450366561051525,0.9695138148395851
198,0.24625478930263997,0.9692051272798304
199,0.24747253363020225,0.9688949092128869
200,0.2486898871648548,0.9685831611286311
201,0.24990684798423027,0.9682698835193558
202,0.25112341416658135,0.9679550768797691
203,0.2523395837907841,0.9676387417069936
204,0.25355535493634057,0.9673208785005658
205,0.2547707256833821,0.9670014877624351
206,0.25598569411267263,0.966680569996963
207,0.257200258305611,0.9663581257109224
208,0.2584144163442347,0.966034155413497
209,0.25962816631122226,0.96570865961628
210,0.26084150628989694,0.9653816388332739
211,0.26205443436422926,0.9650530935808889
212,0.26326694861884026,0.9647230243779429
213,0.2644790471390044,0.9643914317456601
214,0.26569072801065263,0.9640583162076708
215,0.26690198932037557,0.9637236782900097
216,0.2681128291554262,0.9633875185211158
217,0.2693232456037231,0.9630498374318313
218,0.27053323675385366,0.9627106355554006
219,0.27174280069507656,0.9623699134274699
220,0.2729519355173252,0.9620276715860859
221,0.27416063931121076,0.9616839105716951
222,0.2753689101680249,0.9613386309271433
223,0.27657674617974304,0.9609918331976739
224,0.27778414543902724,0.9606435179309281
225,0.2789911060392293,0.9602936856769431
226,0.2801976260743936,0.9599423369881518
227,0.2814037036392603,0.9595894724193818
228,0.2826093368292685,0.9592350925278542
229,0.28381452374055854,0.9588791978731835
230,0.2850192624699761,0.9585217890173758
231,0.2862235511150741,0.9581628665248286
232,0.28742738777411636,0.9578024309623294
233,0.2886307705460806,0.957440482899055
234,0.289833697530661,0.9570770229065712
235,0.2910361668282718,0.9567120515588304
236,0.29223817654004985,0.9563455694321727
237,0.2934397247678576,0.955977577105323
238,0.29464080961428657,0.9556080751593917
239,0.2958414291826597,0.9552370641778727
240,0.2970415815770349,0.954864544746643
241,0.2982412649022077,0.9544905174539615
242,0.2994404772637143,0.9541149828904685
243,0.30063921676783484,0.9537379416491842
244,0.30183748152159595,0.9533593943255084
245,0.30303526963277394,0.9529793415172189
246,0.30423257920989805,0.9525977838244708
247,0.3054294083622529,0.9522147218497959
248,0.30662575519988194,0.9518301561981014
249,0.30782161783359024,0.9514440874766689
250,0.3090169943749474,0.9510565162951535
251,0.31021188293629076,0.9506674432655833
252,0.3114062816307282,0.9502768690023574
253,0.3126001885721411,0.949884794122246
254,0.31379360187518746,0.949491219244389
255,0.3149865196553048,0.9490961449902946
256,0.31617894002871305,0.9486995719838391
257,0.3173708611124177,0.9483015008512654
258,0.31856228102421275,0.9479019322211821
259,0.3197531978826834,0.9475008667245627
260,0.3209436098072095,0.9470983049947443
261,0.32213351491796804,0.9466942476674268
262,0.32332291133593644,0.946288695380672
263,0.32451179718289547,0.9458816487749021
264,0.3257001705814321,0.9454731084928995
265,0.32688802965494246,0.9450630751798048
266,0.32807537252763497,0.9446515494831168
267,0.32926219732453316,0.9442385320526907
268,0.3304485021714787,0.9438240235407374
269,0.33163428519513427,0.9434080246018222
270,0.3328195445229866,0.9429905358928645
271,0.33400427828334955,0.9425715580731358
272,0.3351884846053667,0.9421510918042593
273,0.3363721616190146,0.9417291377502087
274,0.33755530745510576,0.9413056965773069
275,0.33873792024529137,0.9408807689542255
276,0.3399199981220644,0.9404543555519831
277,0.3411015392187626,0.9400264570439446
278,0.34228254166957117,0.9395970741058203
279,0.3434630036095262,0.9391662074156644
280,0.34464292317451706,0.9387338576538741
281,0.3458222985012897,0.9383000255031889
282,0.3470011277274495,0.9378647116486889
283,0.3481794089914643,0.937427916777794
284,0.349357140432667,0.936989641580263
285,0.350534320191259,0.9365498867481923
286,0.35171094640831274,0.9361086529760149
287,0.35288701722577487,0.9356659409604988
288,0.354062530786469,0.935221751400747
289,0.3552374852340987,0.9347760849981954
290,0.3564118787132507,0.934328942456612
291,0.3575857093693972,0.933880324482096
292,0.3587589753488995,0.9334302317830764
293,0.3599316747990104,0.9329786650703109
294,0.3611038058678775,0.9325256250568851
295,0.3622753667045457,0.932071112458211
296,0.36344635545896065,0.931615127992026
297,0.36461677028197115,0.9311576723783918
298,0.3657866093253325,0.9306987463396932
299,0.36695587074170927,0.9302383506006372
300,0.3681245526846779,0.9297764858882515
301,0.36929265330873023,0.9293131529318833
302,0.3704601707692759,0.9288483524631989
303,0.37162710322264547,0.9283820852161815
304,0.3727934488260932,0.9279143519271307
305,0.37395920573780045,0.9274451533346613
306,0.37512437211687766,0.9269744901797019
307,0.3762889461233682,0.9265023632054938
308,0.37745292591825075,0.9260287731575901
309,0.37861630966344223,0.925553720783854
310,0.37977909552180106,0.925077206834458
311,0.3809412816571296,0.9245992320618828
312,0.38210286623417733,0.9241197972209158
313,0.3832638474186436,0.9236389030686498
314,0.38442422337718063,0.9231565503644826
315,0.38558399227739654,0.9226727398701149
316,0.38674315228785777,0.9221874723495493
317,0.3879017015780925,0.9217007485690898
318,0.38905963831859325,0.9212125692973394
319,0.3902169606808199,0.9207229353052
320,0.3913736668372024,0.9202318473658704
321,0.3925297549611439,0.9197393062548455
322,0.39368522322702343,0.9192453127499148
323,0.39484006981019887,0.9187498676311617
324,0.3959942928870098,0.9182529716809618
325,0.39714789063478056,0.9177546256839811
326,0.39830086123182273,0.9172548304271765
327,0.39945320285743846,0.9167535866997926
328,0.40060491369192286,0.9162508952933618
329,0.4017559919165675,0.9157467570017024
330,0.40290643571366264,0.9152411726209175
331,0.4040562432665005,0.914734142949394
332,0.4052054127593781,0.914225668787801
333,0.4063539423775998,0.9137157509390884
334,0.4075018303074807,0.9132043902084862
335,0.408649074736349,0.9126915874035029
336,0.4097956738525492,0.9121773433339238
337,0.41094162584544475,0.9116616588118108
338,0.4120869289054211,0.9111445346514999
339,0.41323158122388826,0.910625971669601
340,0.41437558099328414,0.9101059706849957
341,0.41551892640707677,0.9095845325188365
342,0.4166616156597679,0.9090616579945454
343,0.41780364694689504,0.9085373479378128
344,0.41894501846503496,0.9080116031765957
345,0.42008572841180625,0.9074844245411169
346,0.42122577498587216,0.9069558128638635
347,0.42236515638694366,0.9064257689795854
348,0.42350387081578184,0.9058942937252942
349,0.42464191647420135,0.9053613879402619
350,0.4257792915650726,0.9048270524660196
351,0.4269159942923252,0.9042912881463557
352,0.42805202286095023,0.9037540958273155
353,0.42918737547700375,0.9032154763571987
354,0.4303220503476088,0.9026754305865592
355,0.43145604568095897,0.9021339593682028
356,0.43258935968632084,0.9015910635571867
357,0.4337219905740368,0.9010467440108172
358,0.4348539365555283,0.9005010015886493
359,0.43598519584329787,0.8999538371524849
360,0.4371157666509329,0.8994052515663711
361,0.4382456471931076,0.8988552456965995
362,0.4393748356855865,0.8983038204117045
363,0.4405033303452268,0.8977509765824618
364,0.44163112938998134,0.8971967150818875
365,0.44275823103890155,0.8966410367852359
366,0.44388463351214,0.8960839425699989
367,0.44501033503095355,0.8955254333159045
368,0.44613533381770576,0.8949655099049149
369,0.44725962809587005,0.8944041732212256
370,0.4483832160900322,0.8938414241512638
371,0.44950609602589353,0.8932772635836872
372,0.45062826613027324,0.8927116924093823
373,0.4517497246311117,0.8921447115214632
374,0.45287046975747275,0.89157632181527
375,0.45399049973954675,0.8910065241883679
376,0.45510981280865376,0.8904353195405448
377,0.4562284071972454,0.889862708773811
378,0.4573462811389086,0.8892886927923971
379,0.45846343286836777,0.8887132725027526
380,0.4595798606214878,0.8881364488135446
381,0.46069556263527695,0.8875582226356565
382,0.4618105371478895,0.8869785948821864
383,0.46292478239862833,0.8863975664684457
384,0.4640382966279483,0.8858151383119575
385,0.46515107807745837,0.8852313113324553
386,0.4662631249899246,0.8846460864518816
387,0.4673744356092734,0.8840594645943864
388,0.4684850081805933,0.8834714466863258
389,0.46959484095013887,0.8828820336562602
390,0.4707039321653325,0.8822912264349533
391,0.47181228007476794,0.8816990259553703
392,0.4729198829282125,0.8811054331526765
393,0.47402673897661,0.8805104489642362
394,0.47513284647208376,0.8799140743296104
395,0.47623820366793906,0.8793163101905562
396,0.47734280881866603,0.8787171574910247
397,0.4784466601799422,0.8781166171771599
398,0.4795497560086358,0.8775146901972969
399,0.4806520945628078,0.8769113775019604
400,0.4817536741017153,0.8763066800438636
401,0.48285449288581367,0.8757005987779064
402,0.48395454917675995,0.8750931346611737
403,0.48505384123741496,0.8744842886529344
404,0.4861523673318467,0.8738740617146393
405,0.4872501257253323,0.8732624548099202
406,0.48834711468436154,0.8726494689045877
407,0.48944333247663907,0.8720351049666304
408,0.4905387773710874,0.8714193639662127
409,0.49163344763784944,0.8708022468756738
410,0.4927273415482915,0.8701837546695257
411,0.49382045737500585,0.869563888324452
412,0.49491279339181315,0.8689426488193064
413,0.49600434787376607,0.8683200371351107
414,0.49709511909715076,0.8676960542550539
415,0.4981851053394908,0.86707070116449
416,0.49927430487954905,0.866443978850937
417,0.5003627159973307,0.8658158883040751
418,0.5014503369740863,0.8651864305157446
419,0.5025371660923134,0.8645556064799457
420,0.5036232016357608,0.8639234171928353
421,0.5047084418894301,0.8632898636527269
422,0.5057928851395789,0.8626549468600877
423,0.506876529673723,0.8620186678175382
424,0.50795937378064,0.8613810275298499
425,0.5090414157503712,0.8607420270039436
426,0.5101226538742247,0.8601016672488886
427,0.5112030864447779,0.8594599492759002
428,0.51228271175588,0.8588168740983388
429,0.5133615281026558,0.8581724427317078
430,0.5144395337815064,0.8575266561936523
431,0.5155167270901142,0.8568795155039574
432,0.5165931063274438,0.8562310216845465
433,0.5176686697937454,0.85558117575948
434,0.5187434157905574,0.8549299787549532
435,0.5198173426207094,0.8542774316992952
436,0.5208904485883242,0.8536235356229668
437,0.521962731998821,0.852968291558559
438,0.523034191158918,0.8523117005407918
439,0.5241048243766349,0.851653763606512
440,0.5251746299612957,0.8509944817946918
441,0.5262436062235313,0.8503338561464273
442,0.5273117514752824,0.8496718877049364
443,0.5283790640298017,0.8490085775155577
444,0.5294455422016572,0.8483439266257484
445,0.530511184306734,0.8476779360850832
446,0.5315759886622381,0.847010606945252
447,0.5326399535866978,0.8463419402600585
448,0.5337030773999674,0.8456719370854188
449,0.5347653584232293,0.8450005984793592
450,0.5358267949789967,0.8443279255020151
451,0.5368873853911164,0.8436539192156289
452,0.5379471279847713,0.8429785806845487
453,0.5390060210864833,0.8423019109752259
454,0.5400640630241157,0.8416239111562147
455,0.5411212521268758,0.8409445822981692
456,0.5421775867253177,0.8402639254738421
457,0.5432330651513448,0.839581941758084
458,0.5442876857382128,0.8388986322278398
459,0.5453414468205318,0.8382139979621488
460,0.5463943467342691,0.8375280400421417
461,0.5474463838167519,0.83684075955104
462,0.5484975564066704,0.8361521575741531
463,0.5495478628440793,0.8354622351988779
464,0.5505973014704015,0.8347709935146954
465,0.5516458706284302,0.8340784336131712
466,0.5526935686623315,0.8333845565879515
467,0.5537403939176472,0.8326893635347632
468,0.5547863447412974,0.8319928555514106
469,0.5558314194815828,0.8312950337377751
470,0.556875616488188,0.8305958991958127
471,0.5579189341121833,0.829895453029552
472,0.5589613707060276,0.8291936963450933
473,0.5600029246235714,0.8284906302506061
474,0.5610435942200588,0.8277862558563279
475,0.5620833778521306,0.8270805742745618
476,0.5631222738778264,0.8263735866196755
477,0.5641602806565876,0.8256652940080988
478,0.5651973965492598,0.8249556975583227
479,0.5662336199180954,0.8242447983908966
480,0.5672689491267565,0.8235325976284275
481,0.5683033825403166,0.8228190963955775
482,0.5693369185252645,0.8221042958190624
483,0.5703695554495054,0.82138819702765
484,0.5714012916823651,0.820670801152158
485,0.5724321255945908,0.8199521093254524
486,0.5734620555583555,0.8192321226824456
487,0.5744910799472588,0.818510842360095
488,0.575519197136331,0.8177882694974005
489,0.5765464055020346,0.8170644052354034
490,0.5775727034222675,0.8163392507171839
491,0.5785980892763652,0.8156128070878603
492,0.5796225614451033,0.8148850754945862
493,0.5806461183107005,0.814156057086549
494,0.5816687582568207,0.8134257530149683
495,0.5826904796685761,0.812694164433094
496,0.5837112809325289,0.8119612924962042
497,0.5847311604366946,0.8112271383616037
498,0.5857501165705443,0.8104917031886223
499,0.5867681477250073,0.8097549881386122
500,0.5877852522924731,0.8090169943749475
501,0.5888014286667952,0.8082777230630206
502,0.589816675243292,0.807537175370242
503,0.5908309904187508,0.8067953524660377
504,0.5918443725914295,0.8060522555218472
505,0.5928568201610592,0.805307885711122
506,0.5938683315288471,0.8045622442093237
507,0.5948789050974786,0.8038153321939219
508,0.5958885392711203,0.8030671508443926
509,0.5968972324554217,0.8023177013422166
510,0.5979049830575188,0.8015669848708766
511,0.5989117894860359,0.8008150026158566
512,0.599917650151088,0.800061755764639
513,0.600922563464284,0.7993072455067035
514,0.6019265278387285,0.7985514730335249
515,0.6029295416890247,0.797794439538571
516,0.6039316034312769,0.797036146217301
517,0.6049327114830929,0.7962765942671636
518,0.6059328642635863,0.795515784887595
519,0.6069320601933794,0.794753719280017
520,0.6079302976946054,0.7939903986478354
521,0.6089275751909111,0.7932258241964374
522,0.6099238911074591,0.7924599971331906
523,0.6109192438709308,0.7916929186674403
524,0.611913631909528,0.7909245900105083
525,0.6129070536529765,0.7901550123756904
526,0.6138995075325276,0.7893841869782546
527,0.6148909919809613,0.7886121150354396
528,0.6158815054325885,0.787838797766452
529,0.6168710463232527,0.7870642363924658
530,0.6178596130903343,0.7862884321366189
531,0.6188472041727512,0.7855113862240122
532,0.6198338180109623,0.784733099881707
533,0.6208194530469696,0.7839535743387241
534,0.6218041077243212,0.7831728108260404
535,0.6227877804881126,0.7823908105765881
536,0.6237704697849902,0.7816075748252524
537,0.6247521740631536,0.7808231048088696
538,0.6257328917723579,0.7800374017662247
539,0.6267126213639158,0.7792504669380501
540,0.6276913612907005,0.7784623015670235
541,0.6286691100071482,0.7776729068977652
542,0.62964586596926,0.7768822841768376
543,0.6306216276346053,0.7760904346527415
544,0.6315963934623229,0.7752973595759156
545,0.6325701619131244,0.7745030601987338
546,0.633542931449297,0.7737075377755029
547,0.6345147005347044,0.7729107935624618
548,0.6354854676347906,0.7721128288177781
549,0.6364552312165822,0.771313644801547
550,0.6374239897486896,0.7705132427757893
551,0.6383917417013113,0.7697116240044489
552,0.6393584855462348,0.7689087897533915
553,0.6403242197568393,0.7681047412904017
554,0.641288942808099,0.767299479885182
555,0.6422526531765844,0.7664930068093498
556,0.6432153493404652,0.7656853233364366
557,0.6441770297795129,0.7648764307418843
558,0.6451376929751027,0.7640663303030452
559,0.6460973374102164,0.7632550232991782
560,0.6470559615694442,0.7624425110114479
561,0.6480135639389881,0.761628794722922
562,0.648970143006663,0.7608138757185698
563,0.6499256972619001,0.7599977552852594
564,0.6508802251957485,0.7591804347117566
565,0.6518337253008788,0.7583619152887219
566,0.6527861960715837,0.7575421983087093
567,0.6537376360037822,0.7567212850661639
568,0.6546880435950206,0.7558991768574196
569,0.6556374173444756,0.7550758749806975
570,0.6565857557529564,0.7542513807361038
571,0.6575330573229075,0.7534256954256273
572,0.65847932055841,0.752598820353138
573,0.6594245439651854,0.7517707568243842
574,0.6603687260505968,0.7509415061469914
575,0.6613118653236518,0.7501110696304596
576,0.6622539602950048,0.7492794485861614
577,0.6631950094769594,0.74844664432734
578,0.6641350113834701,0.7476126581691069
579,0.665073964530146,0.7467774914284403
580,0.6660118674342516,0.7459411454241822
581,0.6669487186147104,0.7451036214770372
582,0.6678845165921063,0.74426492090957
583,0.6688192598886868,0.7434250450462032
584,0.6697529470283645,0.7425839952132155
585,0.67068557653672,0.7417417727387392
586,0.6716171469410039,0.7408983789527589
587,0.6725476567701397,0.7400538151871081
588,0.6734771045547251,0.7392080827754685
589,0.6744054888270351,0.7383611830533671
590,0.6753328081210245,0.7375131173581739
591,0.6762590609723292,0.7366638870291006
592,0.6771842459182699,0.7358134934071977
593,0.678108361497853,0.7349619378353529
594,0.679031406251774,0.7341092216582885
595,0.6799533787224191,0.7332553462225601
596,0.6808742774538682,0.7324003128765532
597,0.6817941009918962,0.7315441229704822
598,0.6827128478839765,0.7306867778563879
599,0.683630516679282,0.7298282788881354
600,0.6845471059286886,0.7289686274214116
601,0.6854626141847768,0.7281078248137235
602,0.686377040001834,0.7272458724243959
603,0.6872903819358571,0.7263827716145693
604,0.6882026385445544,0.7255185237471978
605,0.6891138083873485,0.7246531301870467
606,0.6900238900253773,0.7237865923006904
607,0.6909328820214983,0.7229189114565107
608,0.6918407829402885,0.722050089024694
609,0.6927475913480489,0.7211801263772294
610,0.6936533058128049,0.7203090248879069
611,0.6945579249043099,0.7194367859323145
612,0.6954614471940469,0.7185634108878366
613,0.6963638712552307,0.7176889011336517
614,0.6972651956628108,0.7168132580507298
615,0.6981654189934726,0.7159364830218312
616,0.699064539825641,0.715058577431503
617,0.699962556739481,0.7141795426660784
618,0.7008594683169016,0.7132993801136729
619,0.7017552731415571,0.7124180911641833
620,0.7026499697988491,0.7115356772092853
621,0.7035435568759298,0.7106521396424311
622,0.7044360329617029,0.7097674798588469
623,0.7053273966468271,0.7088816992555312
624,0.7062176465237173,0.7079947992312527
625,0.7071067811865475,0.7071067811865476
626,0.7079947992312526,0.7062176465237173
627,0.7088816992555312,0.7053273966468271
628,0.7097674798588468,0.704436032961703
629,0.710652139642431,0.7035435568759298
630,0.7115356772092853,0.7026499697988492
631,0.7124180911641833,0.7017552731415572
632,0.7132993801136728,0.7008594683169017
633,0.7141795426660783,0.699962556739481
634,0.715058577431503,0.6990645398256409
635,0.7159364830218311,0.6981654189934727
636,0.7168132580507298,0.6972651956628108
637,0.7176889011336516,0.6963638712552308
638,0.7185634108878366,0.6954614471940469
639,0.7194367859323144,0.69455792490431
640,0.7203090248879069,0.6936533058128049
641,0.7211801263772294,0.692747591348049
642,0.7220500890246939,0.6918407829402886
643,0.7229189114565107,0.6909328820214983
644,0.7237865923006903,0.6900238900253775
645,0.7246531301870466,0.6891138083873485
646,0.7255185237471977,0.6882026385445545
647,0.7263827716145693,0.6872903819358571
648,0.7272458724243958,0.6863770400018341
649,0.7281078248137234,0.6854626141847768
650,0.7289686274214114,0.6845471059286887
651,0.7298282788881353,0.6836305166792821
652,0.7306867778563878,0.6827128478839766
653,0.7315441229704822,0.6817941009918962
654,0.7324003128765532,0.6808742774538682
655,0.7332553462225601,0.6799533787224192
656,0.7341092216582885,0.679031406251774
657,0.7349619378353529,0.6781083614978529
658,0.7358134934071977,0.6771842459182699
659,0.7366638870291006,0.6762590609723292
660,0.7375131173581738,0.6753328081210245
661,0.7383611830533671,0.6744054888270351
662,0.7392080827754686,0.6734771045547251
663,0.740053815187108,0.6725476567701397
664,0.7408983789527588,0.671617146941004
665,0.7417417727387392,0.6706855765367201
666,0.7425839952132154,0.6697529470283646
667,0.7434250450462031,0.6688192598886868
668,0.74426492090957,0.6678845165921063
669,0.7451036214770371,0.6669487186147104
670,0.7459411454241821,0.6660118674342517
671,0.7467774914284402,0.6650739645301461
672,0.7476126581691069,0.6641350113834702
673,0.7484466443273399,0.6631950094769594
674,0.7492794485861612,0.6622539602950049
675,0.7501110696304596,0.6613118653236518
676,0.7509415061469913,0.6603687260505968
677,0.7517707568243841,0.6594245439651855
678,0.7525988203531379,0.6584793205584101
679,0.7534256954256273,0.6575330573229073
680,0.7542513807361038,0.6565857557529564
681,0.7550758749806975,0.6556374173444756
682,0.7558991768574195,0.6546880435950206
683,0.7567212850661639,0.6537376360037821
684,0.7575421983087093,0.6527861960715837
685,0.7583619152887218,0.6518337253008788
686,0.7591804347117566,0.6508802251957486
687,0.7599977552852594,0.6499256972619001
688,0.7608138757185697,0.648970143006663
689,0.761628794722922,0.6480135639389882
690,0.7624425110114479,0.6470559615694443
691,0.7632550232991782,0.6460973374102164
692,0.764066330303045,0.6451376929751028
693,0.7648764307418843,0.644177029779513
694,0.7656853233364365,0.6432153493404652
695,0.7664930068093498,0.6422526531765844
696,0.7672994798851819,0.6412889428080991
697,0.7681047412904017,0.6403242197568393
698,0.7689087897533914,0.6393584855462348
699,0.7697116240044488,0.6383917417013114
700,0.7705132427757891,0.6374239897486899
701,0.771313644801547,0.6364552312165821
702,0.772112828817778,0.6354854676347907
703,0.7729107935624617,0.6345147005347045
704,0.7737075377755029,0.6335429314492971
705,0.7745030601987338,0.6325701619131244
